	subject	list	trial_type	position	item	text	span	scheme	story	trial
18497	7	287	study	22	2433	Well, Sarah knew right enough that they lived in a small house, 	[831, 895]	human	Fog	2
18498	7	287	study	23	2434	so she went outside to take a look. 	[895, 931]	human	Fog	2
18499	7	287	study	24	2435	To her surprise, 	[931, 948]	human	Fog	2
18500	7	287	study	25	2436	she discovered that Dave had shingled right past the edge of the roof 	[948, 1018]	human	Fog	2
18501	7	287	study	26	2437	and out onto the fog!	[1018, 1039]	human	Fog	2
18502	7	287	recall	2	2412	you can say all you want about the thick fogs in england	[0, 56]	human	Fog	2
18503	7	287	recall	4	2845	, but i 'm standing here and i can tell you that the fog in england does n't hold a candle to the thick fogs that come rolling up	[56, 184]	human	Fog	2
18504	7	287	recall	5	2416	in the bay of fundy	[184, 204]	human	Fog	2
18505	7	287	recall	6	2417	here in maine .	[204, 219]	human	Fog	2
18506	7	287	recall	7	2418	i could hammer a nail into the fog	[219, 254]	human	Fog	2
18507	7	287	recall	8	2419	and hang my hat on it	[254, 275]	human	Fog	2
18508	7	287	recall	1	2846	". it 's the honest truth ! 		"	[-1, 25]	human	Fog	2
18509	7	287	recall	9	2421	my neighbor dave	[301, 318]	human	Fog	2
18510	7	287	recall	10	2422	works on a fishing boat	[318, 342]	human	Fog	2
18511	7	287	recall	11	2847	and ca n't do any work in the fog .	[342, 376]	human	Fog	2
18512	7	287	recall	12	2848	he usually saves up his chores to do when it 's really foggy .	[376, 436]	human	Fog	2
18513	7	287	recall	13	2425	over night , a thick fog rolled in	[437, 471]	human	Fog	2
18514	7	287	recall	14	2849	and when dave woke up , he knew he could n't do any work that day .	[471, 536]	human	Fog	2
18515	7	287	recall	15	2427	his roof needed new shingles , so he decided to do that when he woke up	[536, 606]	human	Fog	2
18516	7	287	recall	16	2428	he was up on the roof shingling after breakfast	[608, 656]	human	Fog	2
18517	7	287	recall	17	2429	through dinner .	[656, 672]	human	Fog	2
18518	7	287	recall	3	2850	"		 "" sarah , we sure do have a long house , "" dave said to her"	[-1, 57]	human	Fog	2
18519	7	287	recall	18	2431	over dinner	[730, 741]	human	Fog	2
18520	7	287	recall	19	2433	sarah knew that they lived in a small house	[743, 786]	human	Fog	2
18521	7	287	recall	20	2434	  so she went outside to check on his work	[787, 828]	human	Fog	2
18522	7	287	recall	21	2435	to her surprise ,	[830, 847]	human	Fog	2
18523	7	287	recall	22	2436	he shingled right past the rough	[847, 880]	human	Fog	2
18524	7	287	recall	23	2437	and into the fog !	[880, 897]	human	Fog	2
18525	7	288	study	1	2412	You can say all you want about the thick fogs in England, 	[0, 58]	human	Fog	3
18526	7	288	study	2	2413	but I'm telling you now, 	[58, 83]	human	Fog	3
18527	7	288	study	3	2414	sure as I'm standing here, 	[83, 110]	human	Fog	3
18528	7	288	study	4	2415	that England's fogs don't hold a candle to the thick fogs that roll in 	[110, 181]	human	Fog	3
18529	7	288	study	5	2416	over the Bay of Fundy 	[181, 203]	human	Fog	3
18530	7	288	study	6	2417	here in Maine.	[203, 217]	human	Fog	3
18531	7	288	study	7	2418	The fog here gets so thick you can drive a nail into it 	[217, 273]	human	Fog	3
18532	7	288	study	8	2419	and hang your hat on it. 	[273, 298]	human	Fog	3
18533	7	288	study	9	2420	It's the honest truth. 	[298, 321]	human	Fog	3
18534	7	288	study	10	2421	My neighbor Dave 	[321, 338]	human	Fog	3
18535	7	288	study	11	2422	works a fishing boat, 	[338, 360]	human	Fog	3
18536	7	288	study	12	2423	but he can't do any work when a Maine fog comes rolling into the bay. 	[360, 430]	human	Fog	3
18537	7	288	study	13	2424	He always saves up his chores for a foggy day. 	[430, 477]	human	Fog	3
18538	7	288	study	14	2425	One day, the fog came rolling in overnight,	[477, 520]	human	Fog	3
18539	7	288	study	15	2426	and Dave knew there was no way he could go fishing that day. 	[520, 581]	human	Fog	3
18540	7	288	study	16	2427	He instead decided that his roof needs shingling, 	[581, 631]	human	Fog	3
18541	7	288	study	17	2428	so he got started at the shingling right after breakfast	[631, 687]	human	Fog	3
18542	7	288	study	18	2429	and didn't come down until dinner. 	[687, 722]	human	Fog	3
18543	7	288	study	19	2430	"""Sarah, we sure do have a mighty long house,"" he told his wife "	[722, 785]	human	Fog	3
18544	7	288	study	20	2431	over supper. 	[785, 798]	human	Fog	3
18545	7	288	study	21	2432	"""It took me all day to shingle."" "	[798, 831]	human	Fog	3
18546	7	288	study	22	2433	Well, Sarah knew right enough that they lived in a small house, 	[831, 895]	human	Fog	3
18547	7	288	study	23	2434	so she went outside to take a look. 	[895, 931]	human	Fog	3
18548	7	288	study	24	2435	To her surprise, 	[931, 948]	human	Fog	3
18549	7	288	study	25	2436	she discovered that Dave had shingled right past the edge of the roof 	[948, 1018]	human	Fog	3
18550	7	288	study	26	2437	and out onto the fog!	[1018, 1039]	human	Fog	3
18551	7	288	recall	1	2412	the fog in london may be thick ,	[0, 32]	human	Fog	3
18552	7	288	recall	2	2851	but it does n't hold a candle up to the fog	[32, 75]	human	Fog	3
18553	7	288	recall	3	2417	in maine	[75, 83]	human	Fog	3
18554	7	288	recall	4	2852	it is so thick that many people ca n't do their jobs when there is really bad fog .	[85, 166]	human	Fog	3
18555	7	288	recall	5	2853	you could hammer a nail into the fog and not notice .	[167, 219]	human	Fog	3
18556	7	288	recall	6	2854	i have a friend	[220, 236]	human	Fog	3
18557	7	288	recall	7	2422	who is a fisherman	[236, 254]	human	Fog	3
18558	7	288	recall	8	2855	, and he saves chores and things to do around the house for when there is bad fog because he ca n't work .	[254, 358]	human	Fog	3
18559	7	288	recall	9	2425	  one morning , he woke up and realized the fog was so bad	[358, 415]	human	Fog	3
18560	7	288	recall	10	2856	that he would n't be able to work ,	[415, 449]	human	Fog	3
18561	7	288	recall	11	2427	so he decided he would put new shingles on his roof	[449, 500]	human	Fog	3
18562	7	288	recall	12	2428	he ate breakfast and then worked all day	[502, 543]	human	Fog	3
18563	7	288	recall	13	2429	until dinner fixing the roof .	[543, 573]	human	Fog	3
18564	7	288	recall	14	2431	at dinner	[573, 582]	human	Fog	3
18565	7	288	recall	15	2857	, his wife says that he was working for a long time and the husband replies that he did not know their roof was so long !	[582, 703]	human	Fog	3
18566	7	288	recall	16	2858	the wife knows that they live in a small house	[703, 749]	human	Fog	3
18567	7	288	recall	17	2859	  so their roof must not be that large	[749, 786]	human	Fog	3
18568	7	288	recall	18	2434	the wife goes out to check on the work that her husband did	[788, 847]	human	Fog	3
18569	7	288	recall	19	2436	and realizes that he put shingles past the roof	[849, 897]	human	Fog	3
18570	7	288	recall	20	2437	and into the fog without noticing .	[897, 931]	human	Fog	3
18571	8	289	study	1	2412	You can say all you want about the thick fogs in England, 	[0, 58]	human	Fog	1
18572	8	289	study	2	2413	but I'm telling you now, 	[58, 83]	human	Fog	1
18573	8	289	study	3	2414	sure as I'm standing here, 	[83, 110]	human	Fog	1
18574	8	289	study	4	2415	that England's fogs don't hold a candle to the thick fogs that roll in 	[110, 181]	human	Fog	1
18575	8	289	study	5	2416	over the Bay of Fundy 	[181, 203]	human	Fog	1
18576	8	289	study	6	2417	here in Maine.	[203, 217]	human	Fog	1
18577	8	289	study	7	2418	The fog here gets so thick you can drive a nail into it 	[217, 273]	human	Fog	1
18578	8	289	study	8	2419	and hang your hat on it. 	[273, 298]	human	Fog	1
18579	8	289	study	9	2420	It's the honest truth. 	[298, 321]	human	Fog	1
18580	8	289	study	10	2421	My neighbor Dave 	[321, 338]	human	Fog	1
18581	8	289	study	11	2422	works a fishing boat, 	[338, 360]	human	Fog	1
18582	8	289	study	12	2423	but he can't do any work when a Maine fog comes rolling into the bay. 	[360, 430]	human	Fog	1
18583	8	289	study	13	2424	He always saves up his chores for a foggy day. 	[430, 477]	human	Fog	1
18584	8	289	study	14	2425	One day, the fog came rolling in overnight,	[477, 520]	human	Fog	1
18585	8	289	study	15	2426	and Dave knew there was no way he could go fishing that day. 	[520, 581]	human	Fog	1
18586	8	289	study	16	2427	He instead decided that his roof needs shingling, 	[581, 631]	human	Fog	1
18587	8	289	study	17	2428	so he got started at the shingling right after breakfast	[631, 687]	human	Fog	1
18588	8	289	study	18	2429	and didn't come down until dinner. 	[687, 722]	human	Fog	1
18589	8	289	study	19	2430	"""Sarah, we sure do have a mighty long house,"" he told his wife "	[722, 785]	human	Fog	1
18590	8	289	study	20	2431	over supper. 	[785, 798]	human	Fog	1
18591	8	289	study	21	2432	"""It took me all day to shingle."" "	[798, 831]	human	Fog	1
18592	8	289	study	22	2433	Well, Sarah knew right enough that they lived in a small house, 	[831, 895]	human	Fog	1
18593	8	289	study	23	2434	so she went outside to take a look. 	[895, 931]	human	Fog	1
18594	8	289	study	24	2435	To her surprise, 	[931, 948]	human	Fog	1
18595	8	289	study	25	2436	she discovered that Dave had shingled right past the edge of the roof 	[948, 1018]	human	Fog	1
18596	8	289	study	26	2437	and out onto the fog!	[1018, 1039]	human	Fog	1
18597	8	289	recall	2	2412	you can say all you want about the fogs in england ,	[0, 52]	human	Fog	1
18598	8	289	recall	3	2860	but i tell you they do n't hold a candle to fundy fogs	[52, 106]	human	Fog	1
18599	8	289	recall	4	2417	in maine	[106, 114]	human	Fog	1
18600	8	289	recall	5	2418	the fogs here are so thick you can stick a nail in it	[116, 170]	human	Fog	1
18601	8	289	recall	6	2419	and hang your hat up	[170, 190]	human	Fog	1
18602	8	289	recall	1	2861	", that 's the honest truth . 		 my friend dave"	[-1, 42]	human	Fog	1
18603	8	289	recall	7	2422	is a fisherman	[233, 248]	human	Fog	1
18604	8	289	recall	8	2862	and when a maine fog comes in he knows he ca n't do any fishing that day .	[248, 321]	human	Fog	1
18605	8	289	recall	9	2424	he saves up all his chores for a foggy day	[321, 363]	human	Fog	1
18606	8	289	recall	10	2425	one night he saw the fog start to roll in	[365, 407]	human	Fog	1
18607	8	289	recall	11	2863	and knew he would n't be able to fish all the next day .	[407, 462]	human	Fog	1
18608	8	289	recall	12	2864	he told his wife	[462, 478]	human	Fog	1
18609	8	289	recall	13	2865	  sarah	[478, 485]	human	Fog	1
18610	8	289	recall	14	2427	he was going to shingle the roof	[485, 517]	human	Fog	1
18611	8	289	recall	15	2866	, and worked all day through the night . when he was done he told his wife they sure had a big house ,	[517, 618]	human	Fog	1
18612	8	289	recall	16	2432	as he was up shingling all day .	[618, 650]	human	Fog	1
18613	8	289	recall	17	2433	well sarah knew good well that they had a small house	[650, 703]	human	Fog	1
18614	8	289	recall	18	2434	and went outside to look at the job dave had done .	[705, 756]	human	Fog	1
18615	8	289	recall	19	2436	sure enough , dave had shingled all across his roof	[756, 807]	human	Fog	1
18616	8	289	recall	20	2437	and out over into the fog !	[807, 833]	human	Fog	1
18617	8	290	study	1	2412	You can say all you want about the thick fogs in England, 	[0, 58]	human	Fog	2
18618	8	290	study	2	2413	but I'm telling you now, 	[58, 83]	human	Fog	2
18619	8	290	study	3	2414	sure as I'm standing here, 	[83, 110]	human	Fog	2
18620	8	290	study	4	2415	that England's fogs don't hold a candle to the thick fogs that roll in 	[110, 181]	human	Fog	2
18621	8	290	study	5	2416	over the Bay of Fundy 	[181, 203]	human	Fog	2
18622	8	290	study	6	2417	here in Maine.	[203, 217]	human	Fog	2
18623	8	290	study	7	2418	The fog here gets so thick you can drive a nail into it 	[217, 273]	human	Fog	2
18624	8	290	study	8	2419	and hang your hat on it. 	[273, 298]	human	Fog	2
18625	8	290	study	9	2420	It's the honest truth. 	[298, 321]	human	Fog	2
18626	8	290	study	10	2421	My neighbor Dave 	[321, 338]	human	Fog	2
18627	8	290	study	11	2422	works a fishing boat, 	[338, 360]	human	Fog	2
18628	8	290	study	12	2423	but he can't do any work when a Maine fog comes rolling into the bay. 	[360, 430]	human	Fog	2
18629	8	290	study	13	2424	He always saves up his chores for a foggy day. 	[430, 477]	human	Fog	2
18630	8	290	study	14	2425	One day, the fog came rolling in overnight,	[477, 520]	human	Fog	2
18631	8	290	study	15	2426	and Dave knew there was no way he could go fishing that day. 	[520, 581]	human	Fog	2
18632	8	290	study	16	2427	He instead decided that his roof needs shingling, 	[581, 631]	human	Fog	2
18633	8	290	study	17	2428	so he got started at the shingling right after breakfast	[631, 687]	human	Fog	2
18634	8	290	study	18	2429	and didn't come down until dinner. 	[687, 722]	human	Fog	2
18635	8	290	study	19	2430	"""Sarah, we sure do have a mighty long house,"" he told his wife "	[722, 785]	human	Fog	2
18636	8	290	study	20	2431	over supper. 	[785, 798]	human	Fog	2
